iter	Passed	Remaining
176	142	3455
177	143	3447
178	143	3438
179	144	3429
180	144	3421
181	145	3413
182	145	3405
183	145	3396
184	146	3388
185	146	3380
186	147	3373
187	147	3365
188	148	3358
189	148	3349
190	149	3342
191	149	3334
192	150	3326
193	150	3319
194	151	3311
195	151	3303
196	152	3296
197	152	3289
198	153	3282
199	153	3274
200	154	3267
201	154	3260
202	154	3254
203	155	3247
204	155	3241
205	156	3235
206	156	3229
207	157	3221
208	157	3214
209	158	3208
210	158	3201
211	159	3195
212	159	3189
213	160	3183
214	160	3177
215	161	3171
216	161	3165
217	162	3159
218	162	3153
219	163	3148
220	163	3142
221	164	3137
222	164	3131
223	165	3126
224	165	3120
225	166	3114
226	166	3109
227	167	3104
228	167	3099
229	167	3093
230	168	3087
231	168	3082
232	169	3076
233	169	3071
234	170	3066
235	170	3061
236	171	3056
237	171	3050
238	172	3046
239	172	3040
240	173	3036
241	173	3031
242	174	3026
243	174	3021
244	175	3016
245	175	3011
246	176	3007
247	176	3002
248	177	2998
249	177	2993
250	177	2988
251	178	2983
252	178	2979
253	179	2974
254	179	2970
255	180	2966
256	180	2963
257	181	2959
258	181	2955
259	182	2951
260	183	2948
261	183	2945
262	184	2941
263	184	2937
264	185	2934
265	185	2930
266	186	2927
267	186	2924
268	187	2922
269	187	2918
270	188	2914
271	188	2911
272	189	2908
273	189	2904
274	190	2901
275	190	2898
276	191	2897
277	192	2893
278	192	2889
279	193	2886
280	193	2883
281	194	2880
282	194	2876
283	195	2873
284	195	2869
285	196	2866
286	196	2863
287	197	2860
288	197	2857
289	198	2854
290	198	2851
291	199	2848
292	199	2846
293	200	2843
294	200	2840
295	201	2837
296	201	2834
297	202	2831
298	202	2828
299	203	2826
300	204	2823
301	204	2820
302	205	2817
303	205	2814
304	206	2812
305	206	2810
306	207	2807
307	207	2805
308	208	2802
309	208	2799
310	209	2796
311	209	2793
312	210	2790
313	210	2787
314	211	2785
315	211	2782
316	212	2780
317	212	2778
318	213	2775
319	214	2772
320	214	2770
321	215	2767
322	215	2765
323	216	2762
324	216	2760
325	217	2757
326	217	2755
327	218	2752
328	218	2750
329	219	2749
330	219	2747
331	220	2744
332	220	2742
333	221	2739
334	222	2738
335	222	2735
336	223	2733
337	223	2730
338	224	2728
339	224	2725
340	225	2723
341	225	2721
342	226	2719
343	226	2716
344	227	2714
345	227	2711
346	228	2709
347	228	2707
348	229	2704
349	229	2702
350	230	2700
351	230	2697
352	231	2695
353	231	2693
354	232	2690
355	232	2688
356	233	2686
357	233	2684
358	234	2687
359	235	2685
360	236	2684
361	236	2681
362	237	2679
363	237	2677
364	238	2675
365	238	2673
366	239	2671
367	244	2727
368	245	2725
369	245	2722
370	246	2720
371	246	2717
372	247	2714
373	247	2712
374	248	2709
375	248	2706
376	249	2703
377	249	2701
378	250	2697
379	250	2694
380	250	2691
381	251	2687
382	251	2684
383	252	2681
384	252	2678
385	253	2674
386	253	2671
387	253	2668
388	254	2665
389	254	2661
390	255	2658
391	255	2655
392	255	2652
393	256	2648
394	256	2645
395	257	2642
396	257	2639
397	257	2637
398	258	2634
399	258	2632
400	259	2629
401	259	2626
402	260	2624
403	260	2621
404	261	2619
405	261	2616
406	262	2614
407	262	2611
408	263	2609
409	263	2607
410	264	2605
411	264	2602
412	264	2600
413	265	2597
414	265	2594
415	266	2592
416	266	2590
417	267	2587
418	267	2585
419	268	2582
420	268	2580
421	269	2578
422	269	2576
423	270	2574
424	270	2571
425	270	2569
426	271	2567
427	271	2564
428	272	2562
429	272	2560
430	273	2558
431	273	2556
432	274	2553
433	274	2551
434	275	2549
435	275	2547
436	276	2544
437	276	2542
438	276	2540
439	277	2538
440	277	2536
441	278	2534
442	278	2532
443	279	2529
444	279	2527
445	280	2525
446	280	2523
447	281	2521
448	281	2519
449	282	2517
450	282	2515
451	283	2513
452	283	2511
453	283	2509
454	284	2507
455	284	2505
456	285	2503
457	285	2501
458	286	2499
459	286	2497
460	287	2495
461	287	2493
462	288	2491
463	288	2489
464	289	2487
465	289	2485
466	290	2483
467	290	2481
468	290	2479
469	291	2478
470	291	2476
471	292	2474
472	292	2472
473	293	2470
474	293	2469
475	294	2467
476	294	2466
477	295	2464
478	295	2462
479	296	2460
480	296	2459
481	297	2456
482	297	2455
483	298	2453
484	298	2451
485	299	2449
486	299	2447
487	300	2445
488	300	2444
489	300	2442
490	301	2440
491	301	2438
492	302	2436
493	302	2435
494	303	2433
495	303	2431
496	304	2429
497	304	2427
498	305	2425
499	305	2423
500	306	2422
501	306	2422
502	307	2420
503	307	2418
504	308	2417
505	308	2415
506	309	2413
507	309	2414
508	310	2413
509	310	2411
510	311	2410
511	311	2408
512	312	2407
513	312	2405
514	313	2404
515	313	2402
516	314	2401
517	314	2399
518	315	2397
519	315	2395
520	316	2394
521	316	2392
522	317	2390
523	317	2389
524	318	2387
525	318	2385
526	319	2384
527	319	2382
528	319	2381
529	320	2379
530	320	2377
531	321	2376
532	321	2374
533	322	2373
534	322	2371
535	323	2370
536	323	2368
537	324	2367
538	324	2365
539	325	2364
540	325	2362
541	326	2360
542	326	2359
543	327	2357
544	327	2356
545	327	2354
546	328	2353
547	328	2351
548	329	2349
549	329	2348
550	330	2346
551	330	2345
552	331	2343
553	331	2342
554	332	2340
555	332	2339
556	333	2337
557	333	2336
558	334	2335
559	334	2334
560	335	2332
561	335	2331
562	336	2330
563	336	2329
564	337	2327
565	337	2325
566	337	2324
567	338	2322
568	338	2321
569	339	2319
570	339	2318
571	340	2316
572	340	2315
573	341	2314
574	341	2312
575	342	2311
576	342	2309
577	343	2308
578	343	2306
579	344	2305
580	344	2304
581	345	2302
582	345	2301
583	345	2299
584	346	2298
585	346	2297
586	347	2295
587	347	2294
588	348	2293
589	348	2291
590	349	2290
591	349	2288
592	350	2287
593	350	2286
594	351	2285
595	351	2283
596	352	2282
597	352	2280
598	353	2279
599	353	2278
600	354	2276
601	354	2275
602	354	2274
603	355	2272
604	355	2271
605	356	2270
606	356	2268
607	357	2267
608	357	2266
609	358	2264
610	358	2263
611	359	2261
612	359	2260
613	360	2259
614	360	2258
615	361	2256
616	361	2255
617	362	2254
618	362	2253
619	362	2251
620	363	2250
621	363	2249
622	364	2247
623	364	2246
624	365	2245
625	365	2244
626	366	2242
627	366	2241
628	367	2240
629	367	2239
630	368	2237
631	368	2236
632	369	2235
633	369	2233
634	370	2232
635	370	2231
636	370	2230
637	371	2228
638	371	2227
639	372	2226
640	372	2225
641	373	2224
642	373	2222
643	374	2221
644	374	2220
645	375	2219
646	375	2218
647	376	2216
648	376	2215
649	377	2214
650	377	2213
651	378	2212
652	378	2211
653	379	2210
654	381	2217
655	381	2216
656	382	2215
657	382	2214
658	383	2213
659	383	2212
660	384	2210
661	384	2209
662	385	2208
663	385	2207
664	385	2205
665	386	2204
666	387	2204
667	387	2203
668	388	2202
669	388	2201
670	388	2200
671	389	2199
672	390	2198
673	390	2197
674	391	2196
675	391	2194
676	391	2193
677	392	2192
678	392	2191
679	393	2190
680	393	2189
681	394	2188
682	394	2187
683	395	2185
684	395	2184
685	396	2183
686	396	2182
687	397	2181
688	397	2180
689	398	2179
690	398	2178
691	399	2177
692	399	2176
693	400	2174
694	400	2173
695	401	2172
696	401	2171
697	402	2170
698	402	2169
699	402	2168
700	403	2166
701	403	2165
702	404	2164
703	404	2163
704	405	2162
705	405	2160
706	406	2159
707	406	2158
708	407	2157
709	407	2156
710	408	2155
711	408	2154
712	409	2153
713	409	2152
714	410	2150
715	410	2149
716	410	2148
717	411	2147
718	411	2146
719	412	2145
720	412	2144
721	413	2143
722	413	2142
723	414	2141
724	414	2140
725	415	2138
726	415	2138
727	416	2137
728	416	2136
729	417	2134
730	417	2133
731	418	2132
732	418	2131
733	419	2130
734	419	2129
735	419	2128
736	420	2127
737	420	2126
738	421	2125
739	421	2124
740	422	2123
741	422	2122
742	423	2121
743	423	2120
744	424	2119
745	424	2118
746	425	2117
747	425	2115
748	426	2114
749	426	2113
750	427	2112
751	427	2111
752	428	2110
753	428	2109
754	428	2108
755	429	2107
756	429	2106
757	430	2105
758	430	2104
759	431	2103
760	431	2102
761	432	2101
762	432	2100
763	433	2098
764	433	2097
765	434	2097
766	434	2096
767	435	2095
768	435	2094
769	436	2093
770	436	2092
771	437	2091
772	437	2090
773	437	2088
774	438	2088
775	438	2086
776	439	2085
777	439	2085
778	440	2084
779	440	2083
780	441	2081
781	441	2080
782	442	2080
783	442	2079
784	443	2078
785	443	2076
786	444	2075
787	444	2075
788	445	2074
789	445	2073
790	446	2072
791	446	2071
792	447	2070
793	447	2069
794	447	2068
795	448	2067
796	448	2066
797	449	2065
798	449	2064
799	450	2063
800	450	2062
801	451	2061
802	451	2060
803	452	2059
804	452	2058
805	453	2057
806	453	2056
807	454	2055
808	454	2055
809	455	2054
810	455	2053
811	456	2052
812	456	2051
813	457	2050
814	457	2049
815	457	2048
816	458	2047
817	458	2046
818	459	2045
819	459	2044
820	460	2043
821	460	2042
822	461	2042
823	461	2041
824	462	2040
825	462	2039
826	463	2038
827	463	2037
828	464	2036
829	464	2035
830	465	2034
831	465	2033
832	466	2032
833	466	2031
834	467	2030
835	467	2029
836	467	2029
837	468	2028
838	468	2027
839	469	2026
840	469	2025
841	470	2024
842	470	2023
843	471	2022
844	471	2021
845	472	2020
846	472	2019
847	473	2018
848	473	2018
849	474	2017
850	474	2016
851	475	2015
852	475	2014
853	476	2013
854	476	2012
855	477	2011
856	477	2011
857	478	2010
858	478	2009
859	478	2008
860	479	2007
861	479	2006
862	480	2005
863	480	2004
864	481	2003
865	481	2002
866	482	2002
867	482	2001
868	483	2000
869	483	1999
870	484	1998
871	484	1997
872	485	1996
873	485	1995
874	486	1994
875	486	1993
876	486	1992
877	487	1991
878	487	1991
879	488	1990
880	488	1989
881	489	1988
882	491	1993
883	491	1992
884	492	1991
885	492	1990
886	493	1989
887	493	1989
888	494	1988
889	494	1987
890	495	1986
891	495	1985
892	496	1984
893	496	1983
894	496	1982
895	497	1982
896	497	1981
897	498	1980
898	498	1979
899	499	1978
900	499	1977
901	500	1976
902	500	1975
903	501	1975
904	501	1974
905	502	1973
906	502	1972
907	503	1971
908	503	1970
909	504	1969
910	504	1969
911	505	1968
912	505	1967
913	506	1966
914	506	1965
915	507	1965
916	507	1964
917	508	1963
918	508	1962
919	508	1961
920	509	1960
921	509	1960
922	510	1959
923	510	1958
924	511	1957
925	511	1956
926	512	1955
927	512	1955
928	513	1954
929	513	1953
930	514	1952
931	514	1951
932	515	1950
933	515	1949
934	516	1949
935	516	1948
936	517	1947
937	517	1946
938	517	1945
939	518	1944
940	518	1943
941	519	1942
942	519	1942
943	520	1941
944	520	1940
945	521	1939
946	521	1938
947	522	1937
948	522	1937
949	523	1936
950	523	1935
951	524	1934
952	524	1933
953	525	1933
954	525	1932
955	526	1931
956	526	1930
957	527	1930
958	527	1929
959	528	1928
960	528	1927
961	528	1926
962	529	1925
963	529	1925
964	530	1924
965	530	1923
966	531	1922
967	531	1921
968	532	1921
969	532	1920
970	533	1919
971	533	1918
972	534	1917
973	534	1917
974	535	1916
975	535	1915
976	536	1914
977	536	1913
978	537	1912
979	537	1912
980	538	1911
981	538	1910
982	538	1909
983	539	1908
984	539	1908
985	540	1907
986	540	1906
987	541	1905
988	541	1904
989	542	1904
990	542	1903
991	543	1902
992	543	1901
993	544	1900
994	544	1899
995	545	1899
996	545	1898
997	546	1897
998	546	1896
999	547	1895
1000	547	1895
1001	548	1895
1002	548	1894
1003	549	1894
1004	549	1893
1005	550	1892
1006	550	1891
1007	551	1890
1008	551	1890
1009	552	1889
1010	552	1888
1011	553	1887
1012	553	1886
1013	554	1886
1014	554	1885
1015	554	1884
1016	555	1883
1017	555	1882
1018	556	1882
1019	556	1881
1020	557	1880
1021	557	1879
1022	558	1878
1023	558	1878
1024	559	1878
1025	559	1877
1026	560	1876
1027	560	1875
1028	561	1875
1029	562	1874
1030	562	1874
1031	562	1873
1032	563	1872
1033	563	1871
1034	564	1871
1035	564	1870
1036	565	1869
1037	565	1868
1038	566	1867
1039	566	1867
1040	567	1866
1041	567	1865
1042	568	1864
1043	568	1863
1044	569	1863
1045	569	1862
1046	570	1861
1047	570	1860
1048	571	1860
1049	571	1859
1050	571	1858
1051	572	1857
1052	572	1857
1053	573	1856
1054	573	1855
1055	574	1854
1056	574	1854
1057	575	1853
1058	575	1852
1059	576	1851
1060	576	1850
1061	577	1850
1062	577	1849
1063	578	1848
1064	578	1848
1065	579	1847
1066	579	1846
1067	580	1845
1068	580	1845
1069	581	1844
1070	581	1843
1071	582	1842
1072	582	1842
1073	583	1841
1074	583	1840
1075	583	1839
1076	584	1839
1077	584	1838
1078	585	1837
1079	585	1836
1080	586	1835
1081	586	1835
1082	587	1834
1083	587	1833
1084	588	1832
1085	588	1832
1086	589	1831
1087	589	1830
1088	590	1830
1089	590	1829
1090	591	1828
1091	591	1827
1092	592	1827
1093	592	1826
1094	593	1825
1095	593	1824
1096	593	1824
1097	594	1823
1098	594	1822
1099	595	1821
1100	595	1821
1101	596	1820
1102	596	1819
1103	597	1819
1104	597	1818
1105	598	1817
1106	598	1816
1107	599	1816
1108	599	1815
1109	600	1814
1110	600	1814
1111	601	1813
1112	601	1812
1113	602	1812
1114	602	1811
1115	603	1810
1116	603	1809
1117	604	1809
1118	604	1808
1119	605	1807
1120	605	1806
1121	605	1806
1122	606	1805
1123	606	1804
1124	607	1803
1125	607	1803
1126	608	1802
1127	608	1801
1128	609	1800
1129	609	1800
1130	610	1799
1131	610	1798
1132	611	1798
1133	611	1797
1134	612	1796
1135	612	1795
1136	613	1795
1137	613	1794
1138	614	1793
1139	614	1793
1140	615	1792
1141	615	1791
1142	616	1791
1143	616	1790
1144	616	1789
1145	617	1788
1146	617	1788
1147	618	1787
1148	618	1786
1149	619	1786
1150	619	1785
1151	620	1784
1152	620	1784
1153	621	1783
1154	621	1782
1155	622	1781
1156	622	1781
1157	623	1780
1158	623	1779
1159	624	1779
1160	624	1778
1161	625	1777
1162	625	1776
1163	626	1776
1164	626	1775
1165	627	1774
1166	627	1773
1167	627	1773
1168	628	1772
1169	628	1771
1170	629	1771
1171	629	1770
1172	630	1769
1173	630	1768
1174	631	1768
1175	631	1767
1176	632	1766
1177	632	1766
1178	633	1765
1179	633	1764
1180	634	1764
1181	634	1763
1182	635	1762
1183	635	1761
1184	636	1761
1185	636	1760
1186	637	1759
1187	637	1759
1188	638	1758
1189	638	1757
1190	638	1756
1191	639	1756
1192	639	1755
1193	640	1754
1194	640	1754
1195	641	1753
1196	641	1752
1197	642	1752
1198	642	1751
1199	643	1750
1200	643	1749
1201	644	1749
1202	644	1748
1203	645	1747
1204	645	1747
1205	646	1746
1206	646	1745
1207	647	1745
1208	647	1744
1209	647	1743
1210	648	1743
1211	648	1742
1212	649	1741
1213	649	1740
1214	650	1740
1215	650	1739
1216	651	1738
1217	651	1738
1218	652	1737
1219	652	1736
1220	653	1735
1221	653	1735
1222	654	1734
1223	654	1733
1224	655	1733
1225	655	1732
1226	656	1731
1227	656	1731
1228	656	1730
1229	657	1729
1230	657	1729
1231	658	1728
1232	658	1727
1233	659	1726
1234	659	1726
1235	660	1725
1236	660	1724
1237	661	1724
1238	661	1723
1239	662	1722
1240	662	1722
1241	663	1721
1242	663	1720
1243	664	1720
1244	664	1719
1245	665	1718
1246	665	1718
1247	666	1717
1248	666	1716
1249	666	1715
1250	667	1715
1251	667	1714
1252	668	1713
1253	668	1713
1254	669	1712
1255	669	1711
1256	670	1711
1257	670	1710
1258	671	1709
1259	671	1709
1260	672	1708
1261	672	1707
1262	673	1706
1263	673	1706
1264	674	1705
1265	674	1705
1266	675	1704
1267	675	1703
1268	675	1702
1269	676	1702
1270	676	1701
1271	677	1700
1272	677	1700
1273	678	1699
1274	678	1698
1275	679	1698
1276	679	1697
1277	680	1696
1278	680	1696
1279	681	1695
1280	681	1694
1281	682	1694
1282	682	1693
1283	683	1692
1284	683	1692
1285	684	1691
1286	684	1690
1287	684	1690
1288	685	1689
1289	685	1688
1290	686	1688
1291	686	1687
1292	687	1686
1293	687	1686
1294	688	1685
1295	688	1684
1296	689	1684
1297	689	1683
1298	690	1682
1299	690	1682
1300	691	1681
1301	691	1680
1302	692	1680
1303	692	1679
1304	693	1678
1305	693	1678
1306	694	1677
1307	694	1676
1308	694	1676
1309	695	1675
1310	695	1674
1311	696	1674
1312	696	1673
1313	697	1672
1314	697	1672
1315	698	1671
1316	698	1670
1317	699	1669
1318	699	1669
1319	700	1668
1320	700	1667
1321	700	1667
1322	701	1666
1323	701	1665
1324	702	1665
1325	702	1664
1326	703	1663
1327	703	1662
1328	704	1662
1329	704	1661
1330	705	1660
1331	705	1660
1332	706	1659
1333	706	1658
1334	707	1658
1335	707	1657
1336	708	1657
1337	708	1656
1338	708	1655
1339	709	1655
1340	709	1654
1341	710	1653
1342	710	1653
1343	711	1652
1344	711	1651
1345	712	1651
1346	712	1650
1347	713	1650
1348	713	1649
1349	714	1648
1350	714	1647
1351	715	1647
1352	715	1646
1353	715	1645
1354	716	1644
1355	716	1644
1356	717	1643
1357	717	1642
1358	718	1642
1359	718	1641
1360	719	1640
1361	719	1640
1362	720	1639
1363	720	1638
1364	721	1638
1365	721	1637
1366	721	1636
1367	722	1636
1368	722	1635
1369	723	1634
1370	723	1634
1371	724	1633
1372	724	1632
1373	725	1632
1374	725	1631
1375	726	1630
1376	726	1630
1377	727	1629
1378	727	1628
1379	728	1628
1380	728	1627
1381	729	1626
1382	729	1626
1383	729	1625
1384	730	1624
1385	731	1625
1386	731	1624
1387	732	1624
1388	732	1623
1389	733	1622
1390	733	1622
1391	734	1621
1392	734	1620
1393	735	1620
1394	735	1619
1395	736	1618
1396	736	1618
1397	737	1617
1398	737	1617
1399	738	1616
1400	738	1615
1401	739	1615
1402	739	1614
1403	739	1613
1404	740	1613
1405	740	1612
1406	741	1611
1407	741	1611
1408	742	1610
1409	742	1609
1410	743	1609
1411	743	1608
1412	744	1607
1413	744	1607
1414	745	1606
1415	745	1606
1416	746	1605
1417	746	1604
1418	747	1604
1419	747	1603
1420	747	1602
1421	748	1602
1422	748	1601
1423	749	1600
1424	749	1600
1425	750	1599
1426	750	1599
1427	751	1598
1428	751	1597
1429	752	1597
1430	752	1596
1431	753	1595
1432	753	1595
1433	754	1594
1434	754	1593
1435	755	1593
1436	755	1592
1437	756	1591
1438	756	1591
1439	756	1590
1440	757	1589
1441	757	1589
1442	758	1588
1443	758	1587
1444	759	1587
1445	759	1586
1446	760	1585
1447	760	1585
1448	761	1584
1449	761	1583
1450	761	1583
1451	762	1582
1452	762	1581
1453	763	1581
1454	763	1580
1455	764	1580
1456	764	1579
1457	765	1578
1458	765	1578
1459	766	1577
1460	766	1576
1461	767	1576
1462	767	1575
1463	767	1574
1464	768	1574
1465	768	1573
1466	769	1572
1467	769	1572
1468	770	1571
1469	770	1571
1470	771	1570
1471	771	1569
1472	772	1569
1473	772	1568
1474	773	1568
1475	773	1567
1476	774	1566
1477	774	1566
1478	775	1565
1479	775	1564
1480	776	1564
1481	776	1563
1482	777	1562
1483	777	1562
1484	777	1561
1485	778	1561
1486	778	1560
1487	779	1559
1488	779	1559
1489	780	1558
1490	780	1558
1491	781	1557
1492	781	1556
1493	782	1556
1494	782	1555
1495	783	1554
1496	783	1554
1497	784	1553
1498	784	1553
1499	785	1552
1500	785	1551
1501	786	1551
1502	786	1550
1503	787	1550
1504	787	1549
1505	788	1549
1506	788	1548
1507	789	1547
1508	789	1547
1509	790	1546
1510	790	1545
1511	790	1545
1512	791	1544
1513	791	1544
1514	792	1543
1515	792	1542
1516	793	1542
1517	793	1541
1518	794	1540
1519	794	1540
1520	795	1539
1521	795	1538
1522	796	1538
1523	796	1537
1524	796	1536
1525	797	1536
1526	797	1535
1527	798	1535
1528	798	1534
1529	799	1533
1530	799	1533
1531	800	1532
1532	800	1531
1533	801	1531
1534	801	1530
1535	802	1530
1536	802	1529
1537	803	1528
1538	803	1528
1539	803	1527
1540	804	1526
1541	804	1526
1542	805	1525
1543	805	1524
1544	806	1524
1545	806	1523
1546	807	1523
1547	807	1522
1548	808	1521
1549	808	1521
1550	809	1520
1551	809	1520
1552	810	1519
1553	810	1518
1554	811	1518
1555	811	1517
1556	811	1517
1557	812	1516
1558	812	1515
1559	813	1515
1560	813	1514
1561	814	1513
1562	814	1513
1563	815	1512
1564	815	1512
1565	816	1511
1566	816	1510
1567	817	1510
1568	817	1509
1569	818	1509
1570	818	1508
1571	819	1507
1572	819	1507
1573	819	1506
1574	820	1506
1575	820	1505
1576	821	1504
1577	821	1504
1578	822	1503
1579	822	1503
1580	823	1502
1581	823	1501
1582	824	1501
1583	824	1500
1584	825	1500
1585	825	1499
1586	826	1498
1587	826	1498
1588	827	1497
1589	827	1496
1590	828	1496
1591	828	1495
1592	829	1495
1593	829	1494
1594	829	1493
1595	830	1493
1596	830	1492
1597	831	1492
1598	831	1491
1599	832	1490
1600	832	1490
1601	833	1489
1602	833	1489
1603	834	1488
1604	834	1487
1605	835	1487
1606	835	1486
1607	836	1485
1608	836	1485
1609	837	1484
1610	837	1484
1611	837	1483
1612	838	1482
1613	838	1482
1614	839	1481
1615	839	1481
1616	840	1480
1617	840	1480
1618	841	1479
1619	841	1478
1620	842	1478
1621	842	1477
1622	843	1477
1623	843	1476
1624	844	1475
1625	844	1475
1626	845	1474
1627	845	1474
1628	846	1473
1629	846	1472
1630	847	1472
1631	847	1471
1632	847	1471
1633	848	1470
1634	848	1469
1635	849	1469
1636	849	1468
1637	850	1468
1638	850	1467
1639	851	1466
1640	851	1466
1641	852	1465
1642	852	1465
1643	853	1464
1644	853	1463
1645	854	1463
1646	854	1462
1647	855	1462
1648	855	1461
1649	856	1460
1650	856	1460
1651	857	1459
1652	857	1459
1653	857	1458
1654	858	1458
1655	858	1457
1656	859	1456
1657	859	1456
1658	860	1455
1659	860	1455
1660	861	1454
1661	861	1453
1662	862	1453
1663	862	1452
1664	863	1452
1665	863	1451
1666	864	1450
1667	864	1450
1668	865	1449
1669	865	1449
1670	865	1448
1671	866	1447
1672	866	1447
1673	867	1446
1674	867	1446
1675	868	1445
1676	868	1444
1677	869	1444
1678	869	1443
1679	870	1443
1680	870	1442
1681	871	1441
1682	871	1441
1683	872	1440
1684	872	1440
1685	873	1439
1686	873	1439
1687	874	1438
1688	874	1437
1689	874	1437
1690	875	1436
1691	875	1436
1692	876	1435
1693	876	1434
1694	877	1434
1695	877	1433
1696	878	1432
1697	878	1432
1698	879	1431
1699	879	1431
1700	880	1430
1701	880	1429
1702	880	1429
1703	881	1428
1704	881	1428
1705	882	1427
1706	882	1426
1707	883	1426
1708	883	1425
1709	884	1424
1710	884	1424
1711	885	1423
1712	885	1423
1713	885	1422
1714	886	1421
1715	886	1421
1716	887	1420
1717	887	1420
1718	888	1419
1719	888	1418
1720	889	1418
1721	889	1417
1722	890	1416
1723	890	1416
1724	890	1415
1725	891	1415
1726	891	1414
1727	892	1413
1728	892	1413
1729	913	1444
1730	914	1444
1731	915	1445
1732	918	1447
1733	918	1447
1734	919	1447
1735	919	1446
1736	920	1446
1737	921	1445
1738	921	1445
1739	922	1445
1740	926	1449
1741	926	1448
1742	927	1448
1743	927	1447
1744	928	1447
1745	928	1446
1746	929	1446
1747	929	1445
1748	930	1444
1749	930	1444
1750	931	1443
1751	931	1443
1752	932	1442
1753	932	1441
1754	932	1441
1755	933	1440
1756	933	1439
1757	934	1439
1758	934	1438
1759	935	1438
1760	935	1437
1761	936	1436
1762	936	1436
1763	937	1435
1764	937	1434
1765	938	1434
1766	938	1433
1767	939	1433
1768	939	1432
1769	940	1431
1770	940	1431
1771	941	1430
1772	941	1430
1773	941	1429
1774	942	1428
1775	942	1428
1776	943	1427
1777	943	1426
1778	944	1426
1779	944	1425
1780	945	1425
1781	945	1424
1782	946	1423
1783	946	1423
1784	947	1422
1785	947	1421
1786	948	1421
1787	948	1420
1788	949	1420
1789	949	1419
1790	950	1418
1791	950	1418
1792	950	1417
1793	951	1417
1794	951	1416
1795	952	1415
1796	952	1415
1797	953	1414
1798	953	1414
1799	954	1413
1800	954	1412
1801	955	1412
1802	955	1411
1803	956	1410
1804	956	1410
1805	957	1409
1806	957	1409
1807	958	1408
1808	958	1407
1809	958	1407
1810	959	1406
1811	959	1405
1812	960	1405
1813	961	1405
1814	961	1404
1815	962	1403
1816	962	1403
1817	962	1402
1818	963	1402
1819	963	1401
1820	964	1400
1821	964	1400
1822	965	1399
1823	965	1398
1824	966	1398
1825	966	1397
1826	967	1396
1827	967	1396
1828	968	1395
1829	968	1395
1830	969	1394
1831	969	1393
1832	969	1393
1833	970	1392
1834	970	1392
1835	971	1391
1836	972	1391
1837	972	1390
1838	973	1390
1839	973	1389
1840	974	1388
1841	974	1388
1842	974	1387
1843	975	1387
1844	975	1386
1845	976	1385
1846	976	1385
1847	977	1384
1848	977	1383
1849	978	1383
1850	978	1382
1851	979	1382
1852	979	1381
1853	980	1380
1854	980	1380
1855	981	1379
1856	981	1379
1857	982	1378
1858	982	1377
1859	982	1377
1860	983	1376
1861	983	1376
1862	984	1375
1863	984	1374
1864	985	1374
1865	985	1373
1866	986	1373
1867	986	1372
1868	987	1371
1869	987	1371
1870	988	1370
