iter	RMSE
730	16.79908787
731	16.79160029
732	16.77424893
733	16.76729147
734	16.75384748
735	16.74191585
736	16.72106248
737	16.70968037
738	16.67298231
739	16.66987557
740	16.65734931
741	16.64935064
742	16.64323203
743	16.63638697
744	16.62962851
745	16.62307549
746	16.61864982
747	16.61307739
748	16.60576007
749	16.5951504
750	16.56986975
751	16.55840128
752	16.55329516
753	16.54386441
754	16.52395769
755	16.51110885
756	16.50603227
757	16.49922351
758	16.46904021
759	16.46557894
760	16.44940449
761	16.42671349
762	16.42040248
763	16.40704767
764	16.40133101
765	16.37947793
766	16.36863746
767	16.35846581
768	16.35027545
769	16.34296972
770	16.33661076
771	16.30444926
772	16.30176061
773	16.2986777
774	16.293341
775	16.29202133
776	16.26689525
777	16.25616494
778	16.24505191
779	16.22702927
780	16.2226139
781	16.21310509
782	16.18851081
783	16.18306231
784	16.18174828
785	16.17723008
786	16.15155539
787	16.1287302
788	16.10948682
789	16.0951801
790	16.0725721
791	16.06526806
792	16.05851668
793	16.03954452
794	16.01233668
795	16.00144083
796	15.98649979
797	15.9769185
798	15.96525006
799	15.95369648
800	15.95158667
801	15.94638785
802	15.9192284
803	15.91600673
804	15.906942
805	15.90335293
806	15.81424771
807	15.80902479
808	15.78945606
809	15.77013314
810	15.75937053
811	15.75532907
812	15.74912352
813	15.70623688
814	15.70353344
815	15.69994316
816	15.69050451
817	15.68635565
818	15.68256996
819	15.67470662
820	15.67078488
821	15.66594435
822	15.65449575
823	15.62205631
824	15.60803382
825	15.59847813
826	15.5936313
827	15.57611735
828	15.57183367
829	15.55836669
830	15.55489262
831	15.55174986
832	15.53852435
833	15.530892
834	15.50114028
835	15.48788984
836	15.47017895
837	15.46783193
838	15.45724543
839	15.42976356
840	15.41449688
841	15.40605134
842	15.38023798
843	15.35588001
844	15.34480764
845	15.34134406
846	15.33637943
847	15.315405
848	15.30586745
849	15.29211733
850	15.27455093
851	15.19750313
852	15.16897936
853	15.16339885
854	15.15908019
855	15.15484031
856	15.1500379
857	15.13012191
858	15.12362271
859	15.10844973
860	15.09801501
861	15.09541436
862	15.08935212
863	15.04395863
864	15.04195108
865	15.02872894
866	15.00783345
867	15.00017417
868	14.99689579
869	14.99105041
870	14.98802015
871	14.97902258
872	14.97102482
873	14.96150175
874	14.95894777
875	14.95664711
876	14.9349858
877	14.92975294
878	14.8152675
879	14.80510538
880	14.79783525
881	14.7667735
882	14.75964534
883	14.74982038
884	14.72701763
885	14.71369947
886	14.70976861
887	14.67985516
888	14.67248965
889	14.66756037
890	14.64687356
891	14.64241001
892	14.63706756
893	14.63550599
894	14.63156432
895	14.62948742
896	14.62240689
897	14.6200286
898	14.61664939
899	14.60920014
900	14.58689498
901	14.57359875
902	14.55912228
903	14.55390084
904	14.54278338
905	14.52289699
906	14.50165568
907	14.4889889
908	14.47553851
909	14.46942529
910	14.45906156
911	14.45267986
912	14.44911524
913	14.44279389
914	14.43796432
915	14.42486397
916	14.41832414
917	14.39811835
918	14.39162131
919	14.38497682
920	14.37893772
921	14.37544855
922	14.36779891
923	14.36384128
924	14.35362296
925	14.33125394
926	14.32965116
927	14.32035524
928	14.31356201
929	14.30731576
930	14.2991229
931	14.27949952
932	14.27778486
933	14.27481297
934	14.24247766
935	14.24160531
936	14.17815948
937	14.1641209
938	14.15674969
939	14.14725011
940	14.13800619
941	14.12362673
942	14.12176575
943	14.11691735
944	14.10889424
945	14.10088501
946	14.09729139
947	14.09067832
948	14.08987316
949	14.07750176
950	14.07342117
951	14.06588668
952	14.05976125
953	14.05350261
954	14.04765295
955	14.04108531
956	14.03160307
957	14.02267006
958	14.01522037
959	13.99803999
960	13.98431097
961	13.96159946
962	13.94532489
963	13.94340288
964	13.92671544
965	13.92122181
966	13.91539368
967	13.88848112
968	13.88481613
969	13.87983567
970	13.87963753
971	13.83451685
972	13.82927447
973	13.8067899
974	13.79048212
975	13.78452208
976	13.75359008
977	13.74735779
978	13.74045794
979	13.73922739
980	13.72257139
981	13.72220234
982	13.7139132
983	13.71054111
984	13.672665
985	13.66815835
986	13.662112
987	13.64696167
988	13.6437904
989	13.63988053
990	13.63908053
991	13.63595765
992	13.6227375
993	13.62174615
994	13.61017552
995	13.5874717
996	13.57234175
997	13.55877332
998	13.55795747
999	13.53880158
1000	13.53591923
1001	13.50806968
1002	13.49022651
1003	13.41904696
1004	13.41616464
1005	13.39000009
1006	13.3836425
1007	13.38104071
1008	13.37767021
1009	13.36987759
1010	13.35812575
1011	13.34766514
1012	13.33835848
1013	13.30610849
1014	13.2872887
1015	13.27325107
1016	13.26484786
1017	13.26206082
1018	13.25748631
1019	13.25408252
1020	13.25331709
1021	13.25042809
1022	13.23826896
1023	13.23103129
1024	13.22565051
1025	13.22019389
1026	13.20529069
1027	13.20382597
1028	13.17693644
1029	13.16811194
1030	13.16313112
1031	13.16121729
1032	13.13888515
1033	13.12868591
1034	13.127091
1035	13.11977126
1036	13.11358407
1037	13.1107362
1038	13.10854113
1039	13.10521546
1040	13.10158013
1041	13.09733123
1042	13.09434942
1043	13.0797638
1044	13.07409105
1045	13.0699014
1046	13.06747954
1047	13.066716
1048	13.05791837
1049	13.05495544
1050	13.05231843
1051	13.04959499
1052	13.03628589
1053	13.03357573
1054	13.0297903
1055	13.02312844
1056	13.01242437
1057	12.98817585
1058	12.98561287
1059	12.98362615
1060	12.98092006
1061	12.97481143
1062	12.96625894
1063	12.95543886
1064	12.95356325
1065	12.95142331
1066	12.94904727
1067	12.9457399
1068	12.93824331
1069	12.93521253
1070	12.93265701
1071	12.92162348
1072	12.90765781
1073	12.8937884
1074	12.89078409
1075	12.86837444
1076	12.8659669
1077	12.85839447
1078	12.84558915
1079	12.83975957
1080	12.83112421
1081	12.82959609
1082	12.82418442
1083	12.81703774
1084	12.81114148
1085	12.80093835
1086	12.79896176
1087	12.7977688
1088	12.79141851
1089	12.78745345
1090	12.75215588
1091	12.7409097
1092	12.73857611
1093	12.73153314
1094	12.71682922
1095	12.71376857
1096	12.6984979
1097	12.67806777
1098	12.66658604
1099	12.65469148
1100	12.63659447
1101	12.63482199
1102	12.62465513
1103	12.5820539
1104	12.57036433
1105	12.56692956
1106	12.55222324
1107	12.53890395
1108	12.52760681
1109	12.51807573
1110	12.50716326
1111	12.50490552
1112	12.50127912
1113	12.49985121
1114	12.4979035
1115	12.49604381
1116	12.49406799
1117	12.4872692
1118	12.48475643
1119	12.4840302
1120	12.48169585
1121	12.48050869
1122	12.47747536
1123	12.47584046
1124	12.45850973
1125	12.43234418
1126	12.43101918
1127	12.42930607
1128	12.41399705
1129	12.4123717
1130	12.40942315
1131	12.40003192
1132	12.39173518
1133	12.38195565
1134	12.37881186
1135	12.31950601
1136	12.31930765
1137	12.30732871
1138	12.29179834
1139	12.27736733
1140	12.27576685
1141	12.26064607
1142	12.2396688
1143	12.23956828
1144	12.23810061
1145	12.2166205
1146	12.20804398
1147	12.20282051
1148	12.19381339
1149	12.18676036
1150	12.18629923
1151	12.17695078
1152	12.16604688
1153	12.15817767
1154	12.14163889
1155	12.13505919
1156	12.12818574
1157	12.12600615
1158	12.12456566
1159	12.11454941
1160	12.11083828
1161	12.09133297
1162	12.06534464
1163	12.06472081
1164	12.0638136
1165	12.06033284
1166	12.05474279
1167	12.05326589
1168	12.03453345
1169	12.02555244
1170	12.01729145
1171	12.01286004
1172	12.01253337
1173	12.00954966
1174	12.00387524
1175	12.00215932
1176	11.99142186
1177	11.98451834
1178	11.97677067
1179	11.96667378
1180	11.95111208
1181	11.9505833
1182	11.89974248
1183	11.89307349
1184	11.89297946
1185	11.8920292
1186	11.87837542
1187	11.85579658
1188	11.84815049
1189	11.84549014
1190	11.84427191
1191	11.83971234
1192	11.83574119
1193	11.83395076
1194	11.8318826
1195	11.82754907
1196	11.82576537
1197	11.82055596
1198	11.81246141
1199	11.81058762
1200	11.80037882
1201	11.79305878
1202	11.78936801
1203	11.77651797
1204	11.77348967
1205	11.76212097
1206	11.76183779
1207	11.75935414
1208	11.75414395
1209	11.75167458
1210	11.74898464
1211	11.746833
1212	11.73540536
1213	11.72478229
1214	11.72395246
1215	11.71452828
1216	11.69594618
1217	11.69543857
1218	11.6835365
1219	11.66486624
1220	11.65441646
1221	11.65297101
1222	11.64459456
1223	11.64341233
1224	11.63163584
1225	11.61721065
1226	11.61523479
1227	11.61119912
1228	11.60292986
1229	11.60130514
1230	11.59668341
1231	11.5948098
1232	11.58816648
1233	11.58780171
1234	11.58623564
1235	11.57303064
1236	11.5648174
1237	11.55477896
1238	11.54781451
1239	11.54443598
1240	11.54077979
1241	11.5390049
1242	11.53870391
1243	11.50461184
1244	11.50142197
1245	11.49871697
1246	11.49725753
1247	11.49524594
1248	11.49181965
1249	11.49081118
1250	11.47746645
1251	11.46569818
1252	11.44150576
1253	11.44080864
1254	11.42860474
1255	11.41080372
1256	11.40915272
1257	11.40760113
1258	11.39719722
1259	11.38609085
1260	11.368833
1261	11.36709274
1262	11.34181519
1263	11.33478412
1264	11.33344088
1265	11.33249228
1266	11.3323196
1267	11.32233055
1268	11.31776462
1269	11.31508785
1270	11.30049004
1271	11.30039291
1272	11.29808755
1273	11.29729178
1274	11.29259304
1275	11.2883973
1276	11.27862391
1277	11.27671473
1278	11.27233626
1279	11.27166311
1280	11.26401888
1281	11.26163817
1282	11.26040058
1283	11.25537269
1284	11.25531553
1285	11.25399559
1286	11.23616099
1287	11.23253835
1288	11.23106899
1289	11.22886505
1290	11.22399608
1291	11.21817865
1292	11.21032567
1293	11.20087218
1294	11.19284952
1295	11.18222599
1296	11.18089595
1297	11.17330756
1298	11.17046645
1299	11.16962908
1300	11.16823435
1301	11.16689249
1302	11.16018192
1303	11.1577655
1304	11.1475222
1305	11.13956838
1306	11.13796966
1307	11.13116373
1308	11.12524576
1309	11.12161176
1310	11.10119856
1311	11.08968538
1312	11.08130244
1313	11.07860889
1314	11.07614755
1315	11.07028536
1316	11.06695226
1317	11.06121655
1318	11.04644091
1319	11.0392856
1320	11.03415158
1321	11.02740416
1322	11.02220839
1323	11.00286504
1324	10.99565168
1325	10.99452309
1326	10.98462214
1327	10.97990469
1328	10.97806211
1329	10.95412242
1330	10.93835539
1331	10.93830702
1332	10.93727609
1333	10.91387952
1334	10.91089691
1335	10.89432075
1336	10.88620259
1337	10.88354445
1338	10.88024732
1339	10.87555756
1340	10.8716007
1341	10.85739142
1342	10.85060219
1343	10.83650368
1344	10.81794063
1345	10.81390531
1346	10.81147472
1347	10.81039117
1348	10.79279016
1349	10.78862048
1350	10.78708213
1351	10.78620638
1352	10.78498406
1353	10.7775175
1354	10.77685869
1355	10.77540799
1356	10.77157242
1357	10.77056423
1358	10.76043632
1359	10.75789484
1360	10.75759588
1361	10.75652161
1362	10.75337445
1363	10.74754388
1364	10.73485388
1365	10.7319358
1366	10.72125837
1367	10.71395623
1368	10.71346152
1369	10.71253395
1370	10.71242445
1371	10.71020885
1372	10.68264876
1373	10.66766542
1374	10.646358
1375	10.64160188
1376	10.60294551
1377	10.59230333
1378	10.58640529
1379	10.57985614
1380	10.57416402
1381	10.55909995
1382	10.55411794
1383	10.55274545
1384	10.54999198
1385	10.54736543
1386	10.54616168
1387	10.53265188
1388	10.53136111
1389	10.52637394
1390	10.52190467
1391	10.51984005
1392	10.51884153
1393	10.51708341
1394	10.51706735
1395	10.50546896
1396	10.50157891
1397	10.50084783
1398	10.49540617
1399	10.4935681
1400	10.48928326
1401	10.48505517
1402	10.48093598
1403	10.46815201
1404	10.45943481
1405	10.44021242
1406	10.40980307
1407	10.40577953
1408	10.4047374
1409	10.40378497
1410	10.38703848
1411	10.38156649
1412	10.37919582
1413	10.36586307
1414	10.36355944
1415	10.3583031
1416	10.35710735
1417	10.35578698
1418	10.35446049
1419	10.35017937
1420	10.34602803
1421	10.34212579
1422	10.33223168
1423	10.31913944
1424	10.31630622
1425	10.31616623
1426	10.30973572
1427	10.30281272
1428	10.29876008
1429	10.295989
1430	10.29510214
1431	10.29279326
1432	10.2910435
1433	10.26673128
1434	10.2626559
1435	10.26149822
1436	10.26109376
1437	10.26106485
1438	10.2571646
1439	10.25629697
1440	10.25490902
1441	10.25361165
1442	10.25057628
1443	10.24975351
1444	10.24614264
1445	10.24378907
1446	10.24007719
1447	10.23759411
1448	10.22526373
1449	10.2222361
1450	10.22171064
1451	10.22106972
1452	10.21554743
1453	10.20857286
1454	10.2024013
1455	10.19178721
1456	10.1889056
1457	10.18819104
1458	10.18625689
1459	10.18191546
1460	10.18175597
1461	10.17882888
1462	10.17776167
1463	10.17403017
1464	10.1706034
1465	10.16839122
1466	10.16339954
1467	10.13582359
1468	10.1300944
1469	10.11945708
1470	10.11891928
1471	10.107997
1472	10.10628141
1473	10.10174539
1474	10.09941366
1475	10.0975617
1476	10.09081905
1477	10.09005935
1478	10.08957189
1479	10.08852558
1480	10.087871
1481	10.08160499
1482	10.07152093
1483	10.06067421
1484	10.05907274
1485	10.05842234
1486	10.04270838
1487	10.0412008
1488	10.03964565
1489	10.03680827
1490	10.033262
1491	10.03314547
1492	10.0325007
1493	10.02954505
1494	10.02305728
1495	10.01372484
1496	10.01238383
1497	10.00951432
1498	10.00902367
1499	10.00459529
1500	10.00196644
1501	9.994665823
1502	9.992431335
1503	9.986438154
1504	9.982779441
1505	9.975603299
1506	9.974014587
1507	9.961486585
1508	9.949188298
1509	9.948166553
1510	9.945559454
1511	9.943465817
1512	9.926394327
1513	9.922668162
1514	9.921400798
1515	9.919518611
1516	9.9190369
1517	9.885757461
1518	9.884476159
1519	9.862022743
1520	9.860780857
1521	9.860579999
1522	9.854047014
1523	9.851729495
1524	9.838088102
1525	9.836626832
1526	9.834012992
1527	9.832656193
1528	9.820376956
1529	9.819431486
1530	9.810728298
1531	9.809708033
1532	9.798090321
1533	9.795985679
1534	9.783755528
1535	9.756370686
1536	9.755449494
1537	9.75458908
1538	9.75174805
1539	9.751232036
1540	9.751125221
1541	9.746242208
1542	9.745421999
1543	9.740417326
1544	9.739584736
1545	9.736275543
1546	9.734661385
1547	9.727209472
1548	9.725023063
1549	9.719422536
1550	9.718833395
1551	9.716332492
1552	9.713298409
1553	9.710135272
1554	9.706211024
1555	9.703398355
1556	9.702106802
1557	9.69054198
1558	9.689329994
1559	9.679288297
1560	9.677581896
1561	9.674794504
1562	9.66934238
1563	9.667535156
1564	9.662283005
1565	9.660106978
1566	9.658790892
1567	9.653881947
1568	9.651760032
1569	9.645609139
1570	9.64133859
1571	9.637668417
1572	9.634123061
1573	9.633017479
1574	9.630023354
1575	9.62777659
1576	9.62211559
1577	9.617358254
1578	9.61428894
1579	9.611100799
1580	9.602398775
1581	9.591709249
1582	9.586364098
1583	9.585640312
1584	9.580759888
1585	9.578267767
1586	9.574716243
1587	9.571178437
1588	9.571127735
1589	9.56580633
1590	9.565734432
1591	9.564264682
1592	9.563747587
1593	9.555913195
1594	9.555324214
1595	9.554661633
1596	9.547095014
1597	9.544618525
1598	9.536001217
1599	9.533608351
1600	9.527933594
1601	9.526531062
1602	9.51556258
1603	9.502824609
1604	9.502356453
1605	9.497336723
1606	9.496920606
1607	9.495326888
1608	9.484668018
1609	9.482928389
1610	9.479143457
1611	9.478830713
1612	9.477909349
1613	9.463470893
1614	9.448343721
1615	9.447083422
1616	9.445128012
1617	9.441016144
1618	9.439782367
1619	9.42762816
1620	9.427188769
1621	9.424437351
1622	9.42261411
1623	9.414342927
1624	9.4096191
1625	9.407323537
1626	9.400971626
1627	9.396184498
1628	9.395518484
1629	9.387622923
1630	9.385987523
1631	9.385670469
1632	9.38546022
1633	9.372793324
1634	9.372591575
1635	9.36966177
1636	9.367962278
1637	9.36498353
1638	9.359006946
1639	9.353652011
1640	9.351504238
1641	9.349768479
1642	9.348936123
1643	9.343304559
1644	9.34245522
1645	9.334573758
1646	9.325691797
1647	9.325517187
1648	9.324471953
1649	9.322885094
1650	9.318201919
1651	9.307810608
1652	9.301993108
1653	9.296605842
1654	9.278073598
1655	9.273772893
1656	9.272450575
1657	9.271121661
1658	9.264103343
1659	9.261551304
1660	9.257223166
1661	9.256227663
1662	9.252453026
1663	9.245923451
1664	9.242844077
1665	9.24127892
1666	9.239874441
